timestamp,accept,address,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-07 14:32:43,335.5254895238095,170.6984514285714,249.68875809523806,87.34641142857141,198.68267428571426,127.54012571428571,282.50735999999995,172.16673142857144,237.49134666666666,891.3318457142856,169.9469638095238,168.3717276190476,252.28471047619047,151.06369142857142,159.24892380952377,169.91847047619046,176.58915428571424,822.4484076190475,193.19719047619046,192.78128190476187,187.21123047619045,154.05641714285716,253.5812952380952,260.6365771428571,192.50996761904761,176.64449904761904,340.9592342857143,205.4785657142857,272.76538857142856
2019-05-07 14:32:40,310.7912038095238,157.77130857142856,230.5516152380952,80.72926857142856,184.1712457142857,117.85155428571429,260.96736,159.06958857142857,220.22134666666662,829.3132742857142,157.5012495238095,155.53029904761902,232.96899619047616,139.52654857142858,147.11320952380953,156.9627561904762,163.3577257142857,764.336979047619,178.66147619047615,178.60842476190476,173.36551619047617,142.68070285714285,234.1384380952381,241.02086285714282,177.80853904761904,163.3959276190476,316.1078057142857,189.8799942857143,252.93253142857145
2019-05-07 14:32:37,314.8284911111111,162.39651999999995,180.16335555555554,79.10771555555556,174.90049333333334,115.29656,231.61588444444445,164.5468622222222,211.40161111111107,766.3430377777778,148.73443777777774,136.50435111111113,219.9238422222222,127.43665777777777,151.87020222222222,158.41759777777776,147.11747111111112,722.8549199999998,181.67550888888888,168.6932911111111,169.60484444444444,135.64093111111112,196.04816,207.63598888888887,143.8912977777778,163.23079555555557,290.0179088888888,186.3793022222222,244.43882888888888
2019-05-07 14:32:34,293.3896110822234,159.26374478354197,157.77070983827312,70.28695318853913,166.90951628601525,111.75842832953349,203.03298601389278,156.5602582563364,166.4107529032172,732.7682046051491,136.20970761169553,127.49975334319961,156.91971254483153,117.63033145340852,123.25770502513232,108.12359505619774,129.95000066664,649.5494180232791,142.12440369051905,143.20375051664598,137.23359198965372,108.04696878791515,135.13683385997894,178.85905097129447,143.41048158073676,110.53951441942324,291.4754203165206,102.88975107662358,219.73796981454078
2019-05-07 14:32:31,265.43272935749235,143.5883717984614,142.1013366132021,63.38922909750277,151.2161440209058,100.73486927189579,182.98578790181725,141.08287735157262,151.07736623868377,667.9867958614989,123.40221991120355,114.8942575630308,141.36433475994292,105.97479767475969,111.08019212564831,97.47202111915524,117.4165020065864,591.2937482500699,128.33895510846233,129.74028905510445,124.23611188885778,97.86537605162461,121.73536991853659,161.5477434235964,129.2110495580177,99.93993840246391,264.10451515272723,92.89815074063704,199.25478914176765
2019-05-07 14:32:28,254.03802666666667,133.79352666666668,148.24165,60.40542666666667,138.97437666666664,92.28685666666665,137.87651333333332,143.95260666666667,139.67251,597.7678566666667,117.37277333333333,85.09150333333334,129.3042466666667,103.91544999999999,113.53180333333333,94.83810666666666,92.94906333333333,516.0978333333334,124.96531333333334,115.93128000000002,90.84533000000002,88.16803666666667,128.27844,150.8847233333333,127.85645999999998,99.20255999999999,254.51603000000003,84.62309666666668,187.77032666666665
2019-05-07 14:32:25,223.99802666666665,117.37852666666664,129.82915,53.01542666666668,122.84687666666667,80.93935666666667,120.98151333333335,126.16760666666666,123.84501000000002,533.6703566666667,103.71277333333335,74.64900333333331,113.30924666666667,91.05295000000001,99.51430333333334,83.17810666666666,81.91656333333334,459.97283333333337,109.87031333333334,102.51128,80.41283,77.92553666666667,112.36844,132.73722333333336,112.04145999999999,87.36256,224.90852999999998,74.41559666666667,166.15532666666667
2019-05-07 14:32:22,161.94344,110.73253777777776,119.99056888888887,36.56057777777778,79.50003555555556,53.53993333333334,84.7369288888889,92.86128444444444,103.27185333333334,483.4329511111111,92.65123111111112,62.60478222222222,119.73834222222223,72.10589333333334,41.694937777777774,78.73824888888889,50.39889333333333,388.60420888888893,94.94391555555556,88.81358222222222,68.53729333333334,61.91584888888888,110.95823111111112,104.98435555555557,76.61901333333334,50.37107555555555,191.19011111111112,59.363262222222225,150.71910222222223
2019-05-07 14:32:19,136.80096657000965,112.11285704762857,86.86919808019199,25.584079925340802,67.99873512648736,49.58831450188315,59.06617504916176,98.68233343332334,81.5516814985168,400.1098173515981,85.46957637569577,53.44944838849449,82.87063293670634,67.85854581208547,33.69017931540179,27.84947505249475,42.63188014531881,325.88954437889544,68.83196513681966,77.57045295470452,54.679122087791214,48.06726660667266,72.3727810552278,83.55041829150419,42.708074192580746,45.138306169383064,208.80724427557243,53.19114088591141,129.12709229077092
2019-05-07 14:32:16,112.23842282438422,90.13005532780055,69.69591540845914,20.749563376995635,56.43489151084893,39.98927440589274,47.85229643702296,79.26427523914275,67.87304936173048,337.0961187214612,69.97612572076126,43.07048628470486,66.56226377362263,54.48488317834884,27.305817751558177,22.654994500549943,35.077635569776355,274.1747158617472,55.92825550778256,63.76683331666833,45.23006699330066,39.718101523181005,58.11420691264207,68.00697263606973,34.50889411058894,37.04411558844116,170.49107589241075,43.14714528547145,106.2593790620938
2019-05-07 14:32:13,120.47978666666667,93.24916,41.32992,14.632933333333334,38.10267999999999,26.262133333333335,44.47574666666666,74.51675999999999,49.56590666666667,268.37672000000003,53.587293333333335,22.013173333333334,39.69532,45.64444,20.672533333333334,16.975186666666666,28.219026666666664,228.0224,53.842546666666664,37.087626666666665,35.51824,26.88638666666667,28.604893333333337,53.869679999999995,29.410333333333334,25.367253333333338,99.93542666666667,29.46204,61.41594666666666
2019-05-07 14:32:10,84.79978666666668,62.759159999999994,27.949920000000002,10.232933333333333,28.83268,18.062133333333335,30.60574666666667,50.126760000000004,37.45590666666667,207.29672000000002,38.39729333333334,15.253173333333335,26.965320000000002,30.73444,14.372533333333335,11.945186666666666,20.42902666666667,174.4224,37.27254666666668,27.647626666666667,26.158239999999996,20.056386666666672,19.514893333333337,37.849680000000006,20.160333333333337,18.487253333333335,72.54542666666666,20.652040000000003,45.99594666666666
