key,className,methodName,methodSignature,exceptionType,exceptionIndexNumber,lineIndexNumber,countdown,rate,mode,covered,run times in normal,run times in injection,injection captured in the business log,successfully send the mail,exit status,process cpu time(in seconds),average memory usage(in MB),peak thread count,handledBy,distance,stackHeight,foPoint
104E4045318F9470322F53573E03028D,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyFetch,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,java/io/IOException,0,224,1,1,off,yes,1,1; normal: 0,-,false,-,3858,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,1,33,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
857916E49CB1B981ACF3DE167575765F,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyFetch,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,java/io/IOException,0,225,1,1,off,yes,1,1; normal: 0,-,false,-,3864,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,1,33,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
99924E880BC3642C13D0A098E097832B,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyFetch,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,org/apache/james/mime4j/MimeException,1,222,1,1,off,yes,1,1; normal: 0,-,false,-,3870,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,1,33,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
91162BD717AC9AB2C8C339176282C560,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyFetch,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,org/apache/james/mime4j/MimeException,1,224,1,1,off,yes,1,1; normal: 0,-,false,-,3876,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,1,33,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
8282460B5BDD7C557736753CD78C29F3,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyFetch,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,org/apache/james/mime4j/MimeException,1,225,1,1,off,yes,1,1; normal: 0,-,false,-,3882,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,1,33,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
B384E9A9D72B713D99D4AECD292D347F,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,java/io/IOException,0,237,1,1,off,yes,1,1; normal: 0,-,false,-,3888,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
B384E9A9D72B713D99D4AECD292D347F,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,java/io/IOException,0,237,1,1,off,yes,1,1; normal: 0,-,false,-,3888,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
5EFCBC50B9081CD9ABAF4BE4402A5436,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,java/io/IOException,0,238,1,1,off,yes,1,1; normal: 0,-,false,-,3894,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
5EFCBC50B9081CD9ABAF4BE4402A5436,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,java/io/IOException,0,238,1,1,off,yes,1,1; normal: 0,-,false,-,3894,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
BDEED24A29BF3AAC5E8EB841A44900BB,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,java/io/IOException,0,239,1,1,off,yes,1,1; normal: 0,-,false,-,3900,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
BDEED24A29BF3AAC5E8EB841A44900BB,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,java/io/IOException,0,239,1,1,off,yes,1,1; normal: 0,-,false,-,3900,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
335110909EF07F833FEA8C7C33C410DA,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,java/io/IOException,0,240,1,1,off,yes,1,1; normal: 0,-,false,-,3907,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
335110909EF07F833FEA8C7C33C410DA,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,java/io/IOException,0,240,1,1,off,yes,1,1; normal: 0,-,false,-,3907,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
197BC8F894DD25D9254768FB75502C7F,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,java/io/IOException,0,249,1,1,off,yes,1,1; normal: 0,-,false,-,3913,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
197BC8F894DD25D9254768FB75502C7F,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,java/io/IOException,0,249,1,1,off,yes,1,1; normal: 0,-,false,-,3913,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
5C46164488A4BCDC47EFB74C12524FED,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,org/apache/james/mime4j/MimeException,1,237,1,1,off,yes,1,1; normal: 0,-,false,-,3919,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
5C46164488A4BCDC47EFB74C12524FED,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,org/apache/james/mime4j/MimeException,1,237,1,1,off,yes,1,1; normal: 0,-,false,-,3919,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
1E71FFFE4E9D7CF47A825817C832E6C6,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,org/apache/james/mime4j/MimeException,1,238,1,1,off,yes,1,1; normal: 0,-,false,-,3925,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
1E71FFFE4E9D7CF47A825817C832E6C6,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,org/apache/james/mime4j/MimeException,1,238,1,1,off,yes,1,1; normal: 0,-,false,-,3925,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
CDBE5104536BA397A6DCFF48A4BEF835,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,org/apache/james/mime4j/MimeException,1,239,1,1,off,yes,1,1; normal: 0,-,false,-,3931,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
CDBE5104536BA397A6DCFF48A4BEF835,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,org/apache/james/mime4j/MimeException,1,239,1,1,off,yes,1,1; normal: 0,-,false,-,3931,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
0D3AE573F98D20582CD48F2AE0CFA933,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,org/apache/james/mime4j/MimeException,1,240,1,1,off,yes,1,1; normal: 0,-,false,-,3938,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
0D3AE573F98D20582CD48F2AE0CFA933,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,org/apache/james/mime4j/MimeException,1,240,1,1,off,yes,1,1; normal: 0,-,false,-,3938,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
4A251341296A33D9775E8A49BB4E705C,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,org/apache/james/mime4j/MimeException,1,249,1,1,off,yes,1,1; normal: 0,-,false,-,3944,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
4A251341296A33D9775E8A49BB4E705C,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B,org/apache/james/mime4j/MimeException,1,249,1,1,off,yes,1,1; normal: 0,-,false,-,3944,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,2,34,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
A74621CF82F10156740F29CFC4B9A48F,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,java/io/IOException,0,255,1,1,off,yes,1,1; normal: 0,-,false,-,3950,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,3,35,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B
A74621CF82F10156740F29CFC4B9A48F,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,java/io/IOException,0,255,1,1,off,yes,1,1; normal: 0,-,false,-,3950,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,3,35,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
A74621CF82F10156740F29CFC4B9A48F,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,java/io/IOException,0,255,1,1,off,yes,1,1; normal: 0,-,false,-,3950,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,3,35,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
BA9CC915E642312D5ABADCF2EED74BC7,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,java/io/IOException,0,260,1,1,off,yes,1,1; normal: 0,-,false,-,3969,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,3,35,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B
BA9CC915E642312D5ABADCF2EED74BC7,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,java/io/IOException,0,260,1,1,off,yes,1,1; normal: 0,-,false,-,3969,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,3,35,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
BA9CC915E642312D5ABADCF2EED74BC7,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,java/io/IOException,0,260,1,1,off,yes,1,1; normal: 0,-,false,-,3969,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,3,35,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
60070AA90B8A00DE37D8D1FE2F3035C6,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,org/apache/james/mime4j/MimeException,1,255,1,1,off,yes,1,1; normal: 0,-,false,-,3974,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,3,35,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B
60070AA90B8A00DE37D8D1FE2F3035C6,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,org/apache/james/mime4j/MimeException,1,255,1,1,off,yes,1,1; normal: 0,-,false,-,3974,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,3,35,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
60070AA90B8A00DE37D8D1FE2F3035C6,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,org/apache/james/mime4j/MimeException,1,255,1,1,off,yes,1,1; normal: 0,-,false,-,3974,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,3,35,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
D77EA94A5B93CEFE63A4DEF8E718575F,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,org/apache/james/mime4j/MimeException,1,260,1,1,off,yes,1,1; normal: 0,-,false,-,3994,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,3,35,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B
D77EA94A5B93CEFE63A4DEF8E718575F,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,org/apache/james/mime4j/MimeException,1,260,1,1,off,yes,1,1; normal: 0,-,false,-,3994,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,3,35,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
D77EA94A5B93CEFE63A4DEF8E718575F,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,org/apache/james/mime4j/MimeException,1,260,1,1,off,yes,1,1; normal: 0,-,false,-,3994,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/build - (JLjavax/mail/FetchProfile;Lcom/hs/mail/imap/message/FetchData;)Lcom/hs/mail/imap/message/response/FetchResponse;,3,35,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyFetch - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;)[B
1C08F960B519B7C530C507E9E8049447,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Ljava/io/InputStream;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,java/io/IOException,0,266,1,1,off,yes,1,1; normal: 0,-,false,-,4000,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,1,36,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Ljava/io/InputStream;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B
5B691EF20FD422D3CD05CB760AEC317D,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Ljava/io/InputStream;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,java/io/IOException,0,267,1,1,off,yes,1,1; normal: 0,-,false,-,4006,13,27,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,1,36,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Ljava/io/InputStream;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B
B14659BD951E9D53F70B79B2F9F5DC47,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Ljava/io/InputStream;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,java/io/IOException,0,268,1,1,off,yes,1,1; normal: 0,-,false,-,4012,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,1,36,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Ljava/io/InputStream;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B
12686976AA314830E45FAC22A00049FA,com/hs/mail/imap/message/response/FetchResponseBuilder,bodyContent,(Ljava/io/InputStream;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,java/io/IOException,0,278,1,1,off,yes,1,1; normal: 0,-,false,-,4017,12,27,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Lcom/hs/mail/imap/message/FetchData;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B,1,36,com/hs/mail/imap/message/response/FetchResponseBuilder/bodyContent - (Ljava/io/InputStream;Lcom/hs/mail/imap/message/BodyFetchItem;[IZ)[B
